assembly,reaction,flux,description
SRR9205751.asm1,EX_indole_e,-0.0021724871882974,Indole
SRR9205751.asm1,EX_k_e,-0.0074600969643638,Potassium
SRR9205751.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205751.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9205751.asm1,EX_lys__L_e,-0.013115297855907,L-Lysine
SRR9205751.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9205751.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205751.asm1,EX_meoh_e,-2.201419032174523e-05,Methanol
SRR9205751.asm1,EX_met__L_e,-0.0058822604483166,L-Methionine
SRR9205751.asm1,EX_mg2_e,-0.0003315505226409,Magnesium
SRR9205751.asm1,EX_mn2_e,-2.640938457001758e-05,Manganese
SRR9205751.asm1,EX_nh4_e,0.396436180296981,Ammonium
SRR9205751.asm1,EX_no2_e,-0.1,Nitrite
SRR9205751.asm1,EX_o2_e,-0.001,O2 O2
SRR9205751.asm1,EX_phe__L_e,-0.007080657933957,L-Phenylalanine
SRR9205751.asm1,EX_pi_e,0.0623124323316901,Phosphate
SRR9205751.asm1,EX_pro__L_e,-0.0084485188221783,L-Proline
SRR9205751.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205751.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9205751.asm1,EX_ribflv_e,-1.704570986718935e-05,Riboflavin C17H20N4O6
SRR9205751.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9205751.asm1,EX_so4_e,-0.0001657943708606,Sulfate
SRR9205751.asm1,EX_succ_e,0.1,Succinate
SRR9205751.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9205751.asm1,EX_thm_e,-8.522854933594675e-06,Thiamin
SRR9205751.asm1,EX_thr__L_e,-0.0096956838544342,L-Threonine
SRR9205751.asm1,EX_tre_e,-0.074493,Trehalose
SRR9205751.asm1,EX_tyr__L_e,-0.0052702583135559,L-Tyrosine
SRR9205751.asm1,EX_ura_e,-0.0126646948977587,Uracil
SRR9205751.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9205751.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9205751.asm1,EX_xylan8_e,-3.21e-05,"Xylan (8 backbone units, 2 glcur side chain)"
SRR9205751.asm1,EX_zn2_e,-1.3032706423120107e-05,Zinc
SRR9205717.asm1,EX_12ppd__S_e,0.0297972,"(S)-Propane-1,2-diol"
SRR9205717.asm1,EX_2mpa_e,0.795167087428249,2 methylpropanoic acid
SRR9205717.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9205717.asm1,EX_ade_e,-0.0078080434725042,Adenine
SRR9205717.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9205717.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9205717.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9205717.asm1,EX_arg__L_e,-0.0113048982355059,L-Arginine
SRR9205717.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9205717.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9205717.asm1,EX_ca2_e,-0.0001989303135845,Calcium
SRR9205717.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9205717.asm1,EX_cit_e,-0.0005968291598497,Citrate
SRR9205717.asm1,EX_cl_e,-0.0001989303135845,Chloride
SRR9205717.asm1,EX_co2_e,1.6199537002400557,CO2 CO2
SRR9205717.asm1,EX_cobalt2_e,-3.821908041970706e-06,Co2+
SRR9205717.asm1,EX_cu2_e,-2.7097328017572307e-05,Copper
SRR9205717.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9205717.asm1,EX_fe2_e,-0.0002566411250183,Fe2+ mitochondria
SRR9205717.asm1,EX_fe3_e,-0.0002984145799248,Iron (Fe3+)
SRR9205717.asm1,EX_fol_e,-2.556856480078265e-05,Folate
SRR9205717.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9205717.asm1,EX_fuc__L_e,-0.0148986,L-Fucose
SRR9205717.asm1,EX_fum_e,-0.1,Fumarate
SRR9205717.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9205717.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9205717.asm1,EX_glcn_e,-0.0148986,D-Gluconate
SRR9205717.asm1,EX_gln__L_e,-0.018,L-Glutamine
SRR9205717.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9205717.asm1,EX_gly_e,-0.045,Glycine
SRR9205717.asm1,EX_glyc3p_e,-0.1,Glycerol 3-phosphate
SRR9205717.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9205717.asm1,EX_gua_e,-0.0092533362176565,Guanine
SRR9205717.asm1,EX_h2_e,1.070595622971214,Hydrogen
SRR9205717.asm1,EX_h2o_e,0.1269383886444244,H2O H2O
SRR9205717.asm1,EX_h2s_e,-0.0035221175751585,Hydrogen sulfide
SRR9205717.asm1,EX_h_e,0.5126468307263359,H+
SRR9205717.asm1,EX_his__L_e,-0.0036207992408022,L-Histidine
SRR9205717.asm1,EX_ile__L_e,-0.011103751215257,L-Isoleucine
SRR9205717.asm1,EX_indole_e,-0.0021724871882974,Indole
SRR9205717.asm1,EX_k_e,-0.0074600969643638,Potassium
SRR9205717.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205717.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9205717.asm1,EX_lys__L_e,-0.013115297855907,L-Lysine
SRR9205717.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9205717.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205717.asm1,EX_meoh_e,-2.201419032174523e-05,Methanol
SRR9205717.asm1,EX_met__L_e,-0.0058822604483166,L-Methionine
SRR9205717.asm1,EX_mg2_e,-0.0003315505226409,Magnesium
SRR9205717.asm1,EX_mn2_e,-2.640938457001758e-05,Manganese
SRR9205717.asm1,EX_nh4_e,0.396436180296981,Ammonium
SRR9205717.asm1,EX_no2_e,-0.1,Nitrite
SRR9205717.asm1,EX_o2_e,-0.001,O2 O2
SRR9205717.asm1,EX_phe__L_e,-0.007080657933957,L-Phenylalanine
SRR9205717.asm1,EX_pi_e,0.0623124323316901,Phosphate
SRR9205717.asm1,EX_pro__L_e,-0.0084485188221783,L-Proline
SRR9205717.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205717.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9205717.asm1,EX_ribflv_e,-1.704570986718935e-05,Riboflavin C17H20N4O6
SRR9205717.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9205717.asm1,EX_so4_e,-0.0001657943708606,Sulfate
SRR9205717.asm1,EX_succ_e,0.1,Succinate
SRR9205717.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9205717.asm1,EX_thm_e,-8.522854933594675e-06,Thiamin
SRR9205717.asm1,EX_thr__L_e,-0.0096956838544342,L-Threonine
SRR9205717.asm1,EX_tre_e,-0.074493,Trehalose
SRR9205717.asm1,EX_tyr__L_e,-0.0052702583135559,L-Tyrosine
SRR9205717.asm1,EX_ura_e,-0.0126646948977587,Uracil
SRR9205717.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9205717.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9205717.asm1,EX_xylan8_e,-3.21e-05,"Xylan (8 backbone units, 2 glcur side chain)"
SRR9205717.asm1,EX_zn2_e,-1.3032706423120107e-05,Zinc
SRR9205716.asm1,EX_12ppd__S_e,0.0297972,"(S)-Propane-1,2-diol"
SRR9205716.asm1,EX_2mpa_e,0.795167087428249,2 methylpropanoic acid
SRR9205716.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9205716.asm1,EX_ade_e,-0.0078080434725042,Adenine
SRR9205716.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9205716.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9205716.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9205716.asm1,EX_arg__L_e,-0.0113048982355059,L-Arginine
SRR9205716.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9205716.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9205716.asm1,EX_ca2_e,-0.0001989303135845,Calcium
SRR9205716.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9205716.asm1,EX_cit_e,-0.0005968291598497,Citrate
SRR9205716.asm1,EX_cl_e,-0.0001989303135845,Chloride
SRR9205716.asm1,EX_co2_e,1.6199537002400557,CO2 CO2
SRR9205716.asm1,EX_cobalt2_e,-3.821908041970706e-06,Co2+
SRR9205716.asm1,EX_cu2_e,-2.7097328017572307e-05,Copper
SRR9205716.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9205716.asm1,EX_fe2_e,-0.0002566411250183,Fe2+ mitochondria
SRR9205716.asm1,EX_fe3_e,-0.0002984145799248,Iron (Fe3+)
SRR9205716.asm1,EX_fol_e,-2.556856480078265e-05,Folate
SRR9205716.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9205716.asm1,EX_fuc__L_e,-0.0148986,L-Fucose
SRR9205716.asm1,EX_fum_e,-0.1,Fumarate
SRR9205716.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9205716.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9205716.asm1,EX_glcn_e,-0.0148986,D-Gluconate
SRR9205716.asm1,EX_gln__L_e,-0.018,L-Glutamine
SRR9205716.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9205716.asm1,EX_gly_e,-0.045,Glycine
SRR9205716.asm1,EX_glyc3p_e,-0.1,Glycerol 3-phosphate
SRR9205716.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9205716.asm1,EX_gua_e,-0.0092533362176565,Guanine
SRR9205716.asm1,EX_h2_e,1.070595622971214,Hydrogen
SRR9205716.asm1,EX_h2o_e,0.1269383886444244,H2O H2O
SRR9205716.asm1,EX_h2s_e,-0.0035221175751585,Hydrogen sulfide
SRR9205716.asm1,EX_h_e,0.5126468307263359,H+
SRR9205716.asm1,EX_his__L_e,-0.0036207992408022,L-Histidine
SRR9205716.asm1,EX_ile__L_e,-0.011103751215257,L-Isoleucine
SRR9205716.asm1,EX_indole_e,-0.0021724871882974,Indole
SRR9205716.asm1,EX_k_e,-0.0074600969643638,Potassium
SRR9205716.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205716.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9205716.asm1,EX_lys__L_e,-0.013115297855907,L-Lysine
SRR9205716.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9205716.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205716.asm1,EX_meoh_e,-2.201419032174523e-05,Methanol
SRR9205716.asm1,EX_met__L_e,-0.0058822604483166,L-Methionine
SRR9205716.asm1,EX_mg2_e,-0.0003315505226409,Magnesium
SRR9205716.asm1,EX_mn2_e,-2.640938457001758e-05,Manganese
SRR9205716.asm1,EX_nh4_e,0.396436180296981,Ammonium
SRR9205716.asm1,EX_no2_e,-0.1,Nitrite
SRR9205716.asm1,EX_o2_e,-0.001,O2 O2
SRR9205716.asm1,EX_phe__L_e,-0.007080657933957,L-Phenylalanine
SRR9205716.asm1,EX_pi_e,0.0623124323316901,Phosphate
SRR9205716.asm1,EX_pro__L_e,-0.0084485188221783,L-Proline
SRR9205716.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205716.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9205716.asm1,EX_ribflv_e,-1.704570986718935e-05,Riboflavin C17H20N4O6
SRR9205716.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9205716.asm1,EX_so4_e,-0.0001657943708606,Sulfate
SRR9205716.asm1,EX_succ_e,0.1,Succinate
SRR9205716.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9205716.asm1,EX_thm_e,-8.522854933594675e-06,Thiamin
SRR9205716.asm1,EX_thr__L_e,-0.0096956838544342,L-Threonine
SRR9205716.asm1,EX_tre_e,-0.074493,Trehalose
SRR9205716.asm1,EX_tyr__L_e,-0.0052702583135559,L-Tyrosine
SRR9205716.asm1,EX_ura_e,-0.0126646948977587,Uracil
SRR9205716.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9205716.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9205716.asm1,EX_xylan8_e,-3.21e-05,"Xylan (8 backbone units, 2 glcur side chain)"
SRR9205716.asm1,EX_zn2_e,-1.3032706423120107e-05,Zinc
SRR9205809.asm1,EX_12ppd__S_e,0.0148986,"(S)-Propane-1,2-diol"
SRR9205809.asm1,EX_2mpa_e,1.064486790167392,2 methylpropanoic acid
SRR9205809.asm1,EX_4abut_e,0.018,4-Aminobutanoate
SRR9205809.asm1,EX_acgam_e,-0.0072188503815374,N-Acetyl-D-glucosamine
SRR9205809.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9205809.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9205809.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9205809.asm1,EX_arg__L_e,-0.015,L-Arginine
SRR9205809.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9205809.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9205809.asm1,EX_ca2_e,-0.0001878705811795,Calcium
SRR9205809.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9205809.asm1,EX_cit_e,-0.0005636478377904,Citrate
SRR9205809.asm1,EX_cl_e,-0.0001878705811795,Chloride
SRR9205809.asm1,EX_co2_e,1.1114235088071316,CO2 CO2
SRR9205809.asm1,EX_cobalt2_e,-3.609425190768742e-06,Co2+
SRR9205809.asm1,EX_cu2_e,-2.559082460255038e-05,Copper
SRR9205809.asm1,EX_dad_2_e,-0.0161289330304618,Deoxyadenosine
SRR9205809.asm1,EX_dcyt_e,-0.1,Deoxycytidine
SRR9205809.asm1,EX_dgsn_e,-0.1,Deoxyguanosine
SRR9205809.asm1,EX_fe2_e,-0.0002423729015601,Fe2+ mitochondria
SRR9205809.asm1,EX_fe3_e,-0.0002818239188952,Iron (Fe3+)
SRR9205809.asm1,EX_fol_e,-2.414705452624677e-05,Folate
SRR9205809.asm1,EX_for_e,0.1229627935156523,Formate
SRR9205809.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9205809.asm1,EX_gal_e,0.019600545,D-Galactose
SRR9205809.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9205809.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9205809.asm1,EX_gln__L_e,-0.0104660106794535,L-Glutamine
SRR9205809.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9205809.asm1,EX_gly_e,-0.045,Glycine
SRR9205809.asm1,EX_glyc3p_e,-0.1,Glycerol 3-phosphate
SRR9205809.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9205809.asm1,EX_gua_e,0.1,Guanine
SRR9205809.asm1,EX_h2o_e,0.7902662704881926,H2O H2O
SRR9205809.asm1,EX_h2s_e,0.0965207306816103,Hydrogen sulfide
SRR9205809.asm1,EX_h_e,0.5259342441329103,H+
SRR9205809.asm1,EX_his__L_e,-0.015,L-Histidine
SRR9205809.asm1,EX_k_e,-0.0070453453126172,Potassium
SRR9205809.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205809.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9205809.asm1,EX_lys__L_e,-0.0123861395788939,L-Lysine
SRR9205809.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9205809.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205809.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9205809.asm1,EX_meoh_e,-2.0790289117833535e-05,Methanol
SRR9205809.asm1,EX_met__L_e,-0.005558839642051,L-Methionine
SRR9205809.asm1,EX_mg2_e,-0.0003131176352991,Magnesium
SRR9205809.asm1,EX_mn2_e,-2.4941128068212008e-05,Manganese
SRR9205809.asm1,EX_mnl_e,-0.0148986,D-Mannitol
SRR9205809.asm1,EX_ncam_e,-8.222270584568037e-05,Nicotinamide
SRR9205809.asm1,EX_nh4_e,0.4307788664995768,Ammonium
SRR9205809.asm1,EX_o2_e,-0.001,O2 O2
SRR9205809.asm1,EX_phe__L_e,-0.0066870015796777,L-Phenylalanine
SRR9205809.asm1,EX_pi_e,-0.0425321658595658,Phosphate
SRR9205809.asm1,EX_ppap_e,0.1069398767131578,Propanoyl phosphate
SRR9205809.asm1,EX_pro__L_e,-0.0036552058157325,L-Proline
SRR9205809.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205809.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9205809.asm1,EX_so4_e,-0.1,Sulfate
SRR9205809.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9205809.asm1,EX_thm_e,-8.049018175414294e-06,Thiamin
SRR9205809.asm1,EX_thr__L_e,-0.0196394599710032,L-Threonine
SRR9205809.asm1,EX_thym_e,0.0990555578045834,Thymine C5H6N2O2
SRR9205809.asm1,EX_thymd_e,-0.1,Thymidine C10H14N2O5
SRR9205809.asm1,EX_tre_e,-0.074493,Trehalose
SRR9205809.asm1,EX_trp__L_e,-0.0020517055611886,L-Tryptophan
SRR9205809.asm1,EX_tyr__L_e,-0.0049772529610624,L-Tyrosine
SRR9205809.asm1,EX_ura_e,0.089004644135613,Uracil
SRR9205809.asm1,EX_xyl__D_e,8.316115639531337e-05,D-Xylose
SRR9205809.asm1,EX_xylan4_e,-2.079028909882834e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9205809.asm1,EX_zn2_e,-1.230813990052166e-05,Zinc
SRR9205757.asm1,EX_12ppd__S_e,0.0297972,"(S)-Propane-1,2-diol"
SRR9205757.asm1,EX_2mpa_e,0.6646561439579798,2 methylpropanoic acid
SRR9205757.asm1,EX_ade_e,-0.0069421498868985,Adenine
SRR9205757.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9205757.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9205757.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9205757.asm1,EX_arg__L_e,-0.0100512117130722,L-Arginine
SRR9205757.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9205757.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9205757.asm1,EX_ca2_e,-0.0001768694115004,Calcium
SRR9205757.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9205757.asm1,EX_cit_e,-0.0005306422151759,Citrate
SRR9205757.asm1,EX_cl_e,-0.0001768694115004,Chloride
SRR9205757.asm1,EX_co2_e,1.4547066991601447,CO2 CO2
SRR9205757.asm1,EX_cobalt2_e,-3.398067463985576e-06,Co2+
SRR9205757.asm1,EX_cu2_e,-2.409229831965773e-05,Copper
SRR9205757.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9205757.asm1,EX_fe2_e,-0.0002281802302066,Fe2+ mitochondria
SRR9205757.asm1,EX_fe3_e,-0.0002653211075879,Iron (Fe3+)
SRR9205757.asm1,EX_fol_e,-2.273307133406337e-05,Folate
SRR9205757.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9205757.asm1,EX_fuc__L_e,-0.0148986,L-Fucose
SRR9205757.asm1,EX_fum_e,-0.1,Fumarate
SRR9205757.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9205757.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9205757.asm1,EX_glcn_e,-0.0148986,D-Gluconate
SRR9205757.asm1,EX_gln__L_e,-0.018,L-Glutamine
SRR9205757.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9205757.asm1,EX_gly_e,-0.045,Glycine
SRR9205757.asm1,EX_glyc3p_e,-0.1,Glycerol 3-phosphate
SRR9205757.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9205757.asm1,EX_gua_e,-0.0082271630790793,Guanine
SRR9205757.asm1,EX_h2_e,1.0411880874255894,Hydrogen
SRR9205757.asm1,EX_h2o_e,0.1452071416495622,H2O H2O
SRR9205757.asm1,EX_h2s_e,-0.0031315230521105,Hydrogen sulfide
SRR9205757.asm1,EX_h_e,0.4190174677845909,H+
SRR9205757.asm1,EX_his__L_e,-0.0032192611540306,L-Histidine
SRR9205757.asm1,EX_ile__L_e,-0.0098723714224426,L-Isoleucine
SRR9205757.asm1,EX_indole_e,-0.0019315634885533,Indole
SRR9205757.asm1,EX_k_e,-0.0066327898249773,Potassium
SRR9205757.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205757.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9205757.asm1,EX_lys__L_e,-0.0116608422900875,L-Lysine
SRR9205757.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9205757.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205757.asm1,EX_meoh_e,-1.957286859255621e-05,Methanol
SRR9205757.asm1,EX_met__L_e,-0.0052299316531455,L-Methionine
SRR9205757.asm1,EX_mg2_e,-0.0002947823525007,Magnesium
SRR9205757.asm1,EX_mn2_e,-2.3480646176140324e-05,Manganese
SRR9205757.asm1,EX_nh4_e,0.3169593209496848,Ammonium
SRR9205757.asm1,EX_no2_e,-0.1,Nitrite
SRR9205757.asm1,EX_o2_e,-0.001,O2 O2
SRR9205757.asm1,EX_phe__L_e,-0.0062954296871528,L-Phenylalanine
SRR9205757.asm1,EX_pi_e,0.0664918946023592,Phosphate
SRR9205757.asm1,EX_pro__L_e,-0.0075115980325133,L-Proline
SRR9205757.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205757.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9205757.asm1,EX_ribflv_e,-1.5155380889375666e-05,Riboflavin C17H20N4O6
SRR9205757.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9205757.asm1,EX_so4_e,-0.0001474081665876,Sulfate
SRR9205757.asm1,EX_succ_e,0.1,Succinate
SRR9205757.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9205757.asm1,EX_thm_e,-7.5776904446874654e-06,Thiamin
SRR9205757.asm1,EX_thr__L_e,-0.008620455407361,L-Threonine
SRR9205757.asm1,EX_tre_e,-0.074493,Trehalose
SRR9205757.asm1,EX_tyr__L_e,-0.0046857991101375,L-Tyrosine
SRR9205757.asm1,EX_ura_e,-0.0112602101360836,Uracil
SRR9205757.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9205757.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9205757.asm1,EX_xylan8_e,-3.21e-05,"Xylan (8 backbone units, 2 glcur side chain)"
SRR9205757.asm1,EX_zn2_e,-1.1587410052190812e-05,Zinc
SRR9205813.asm1,EX_2mpa_e,1.0651121443245253,2 methylpropanoic acid
SRR9205813.asm1,EX_3mba_e,0.0022013813525575,3 methylbutanoic acid
SRR9205813.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9205813.asm1,EX_ade_e,-0.0058036392475023,Adenine
SRR9205813.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9205813.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9205813.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9205813.asm1,EX_arg__L_e,-0.0084028158039386,L-Arginine
SRR9205813.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9205813.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9205813.asm1,EX_bz_e,0.0019955948619472,Benzoate
SRR9205813.asm1,EX_ca2_e,-0.0001478628774933,Calcium
SRR9205813.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9205813.asm1,EX_chor_e,-0.0111787459938136,Chorismate
SRR9205813.asm1,EX_cl_e,-0.0001478628774933,Chloride
SRR9205813.asm1,EX_co2_e,1.0959640809369084,CO2 CO2
SRR9205813.asm1,EX_cobalt2_e,-2.840785350495848e-06,Co2+
SRR9205813.asm1,EX_cu2_e,-2.014116813501556e-05,Copper
SRR9205813.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9205813.asm1,EX_fe2_e,-0.0001907587362857,Fe2+ mitochondria
SRR9205813.asm1,EX_fe3_e,-0.0002218085201667,Iron (Fe3+)
SRR9205813.asm1,EX_fol_e,-1.9004853994822324e-05,Folate
SRR9205813.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9205813.asm1,EX_fuc__L_e,-0.0148986,L-Fucose
SRR9205813.asm1,EX_fum_e,-0.1,Fumarate
SRR9205813.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9205813.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9205813.asm1,EX_gln__L_e,-0.0074821456796964,L-Glutamine
SRR9205813.asm1,EX_gly_e,-0.045,Glycine
SRR9205813.asm1,EX_gua_e,-0.006877910635646,Guanine
SRR9205813.asm1,EX_h2o_e,0.3774682666239408,H2O H2O
SRR9205813.asm1,EX_h2s_e,0.097261653369243,Hydrogen sulfide
SRR9205813.asm1,EX_h_e,0.2649204875447154,H+
SRR9205813.asm1,EX_his__L_e,-0.0150000000001796,L-Histidine
SRR9205813.asm1,EX_ibtol_e,0.007042832382296,Isobutanol
SRR9205813.asm1,EX_indole_e,-0.0016147876167823,Indole
SRR9205813.asm1,EX_k_e,-0.0055450141491933,Potassium
SRR9205813.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205813.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9205813.asm1,EX_lys__L_e,-0.009748467416615,L-Lysine
SRR9205813.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205813.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9205813.asm1,EX_meoh_e,-1.6362923618840064e-05,Methanol
SRR9205813.asm1,EX_met__L_e,-0.0043750651104451,L-Methionine
SRR9205813.asm1,EX_mg2_e,-0.0002464381291555,Magnesium
SRR9205813.asm1,EX_mn2_e,-1.96298267719254e-05,Manganese
SRR9205813.asm1,EX_nh4_e,0.4576968500035998,Ammonium
SRR9205813.asm1,EX_no2_e,-0.1,Nitrite
SRR9205813.asm1,EX_o2_e,-0.001,O2 O2
SRR9205813.asm1,EX_ocdcea_e,-0.0681445,Octadecenoate (n-C18:1)
SRR9205813.asm1,EX_pi_e,-0.028012785486264,Phosphate
SRR9205813.asm1,EX_pro__L_e,-0.0062796980565385,L-Proline
SRR9205813.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205813.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9205813.asm1,EX_ribflv_e,-1.266990266322706e-05,Riboflavin C17H20N4O6
SRR9205813.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9205813.asm1,EX_so4_e,-0.1,Sulfate
SRR9205813.asm1,EX_succ_e,0.1,Succinate
SRR9205813.asm1,EX_thm_e,-6.334951331607441e-06,Thiamin
SRR9205813.asm1,EX_thr__L_e,-0.0225,L-Threonine
SRR9205813.asm1,EX_tre_e,-0.074493,Trehalose
SRR9205813.asm1,EX_ura_e,-0.0094135388237915,Uracil
SRR9205813.asm1,EX_val__L_e,-0.018,L-Valine
SRR9205813.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
